got,0.0180526,-0.143613,0.0431427,0.111644,0.0915335,0.0829657,0.0507331,0.0360839,0.0437221,0.0520873,-0.0427733,0.0424743,-0.197516,-0.0656345,-0.0416162,0.0590078,0.131383,0.0688786,-0.0237219,0.0876125,0.13224,0.0102384,-0.0193727,-0.102198,0.0506876,-0.0209372,0.0710174,0.00167026,0.0615443,0.0321589,-0.122335,0.0622337,0.152834,0.0170456,0.121825,0.0912274,-0.00480205,-0.0958252,-0.0890242,0.0409092,0.0543473,-0.1265,0.0479256,0.00642338,0.0527597,0.047116,-0.0183778,-0.0606036,-0.0048247,-0.140021,-0.0738994,0.0859049,0.100303,-0.0992475,0.140084,0.130887,-0.130014,-0.143725,-0.144503,-0.0538451,0.111211,0.047585,0.0868024,-0.0331534,0.0515743,-0.00329524,0.0663505,-0.114109,-0.0513312,0.00941396,-0.141431,0.0152153,0.144422,0.0867865,-0.211534,0.0169991,-0.0110178,-0.0892018,-0.013835,0.0152605,-0.0389392,-0.0371949,-0.126273,-0.117296,0.00362844,0.0563421,0.011772,0.0199911,0.0788007,0.0423724,0.012928,0.028315,-0.0341912,0.0951075,0.101708,-0.114106,0.00557847,-0.152635,-0.0194649,-0.106583,0.0898949,0.0552195,-0.020746,-0.181437,-0.0590019,0.0313453,0.122852,-0.0717476,0.111557,0.085345,0.156613,-0.0735733,-0.00295489,0.0542544,-0.138994,-0.0230214,-0.0204978,0.0651362,-0.00258264,-0.0101777,-0.174822,0.0848489,0.0591294,0.171681,-0.0587196,-0.198459,0.000525388,0.172716,
ambien,0.0125526,0.122819,0.0190491,0.0254996,0.107386,0.0987156,-0.118393,-0.00420332,0.0517366,0.0979981,-0.0981598,0.117353,-0.135712,-0.0855016,-0.0600781,-0.0729585,-0.0771335,3.88411e-05,-0.196301,-0.0383968,-0.0117021,0.149785,0.209991,-0.0714239,0.0400629,0.0983371,0.0666648,0.130295,-0.143811,0.0463633,-0.133379,-0.0487991,-0.000197066,-0.101482,0.0730292,0.0380094,-0.0458486,0.0355408,0.0343376,-0.0444406,0.111968,-0.027858,-0.124952,-0.00292158,0.0370936,0.0146687,-0.0236664,0.0373107,0.083273,0.153247,0.0703656,-0.187345,0.17128,0.0627942,0.123911,-0.0345841,-0.150037,0.162214,-0.0495752,0.0473191,0.00721361,-0.050372,-0.122055,-0.073471,0.13954,-0.129571,-0.11723,-0.0737822,-0.0129686,-0.032535,0.12631,0.12274,0.0705827,-0.0491094,-0.0332186,0.134898,-0.0261332,-0.105665,0.0144781,0.0292281,-0.0883043,0.0276643,0.00158911,0.040759,0.0161288,0.0606961,0.00807778,-0.018457,0.025715,-0.0732585,-0.0969762,-0.0623706,0.0658244,-0.107605,-0.111933,-0.110948,-0.120439,-0.0967338,-0.0584929,0.0881776,0.0811627,-0.0993527,-0.112354,-0.0631218,-0.0956812,-0.0192565,-0.106287,0.0421281,-0.0244993,0.129088,-0.0406703,-0.0100828,0.00460565,-0.0551613,-0.0498472,0.0423971,0.0522846,0.0318084,-0.211054,-0.141438,0.0221534,-0.18999,0.00365245,0.0360109,-0.027037,0.041477,0.0187078,-0.0620493,
vicodin,-0.0278099,-0.102011,-0.125166,0.0120424,0.0508285,-0.111562,-0.0931462,-0.100653,-0.0230564,0.0503528,0.00695124,0.0559363,-0.0195782,0.0431487,0.0228537,0.0361724,0.0543302,-0.0437784,0.0721171,0.0353921,0.0524095,-0.0120689,-0.00270815,-0.0205296,0.00884743,-0.153774,-0.0653688,0.146451,0.0780569,0.0418195,-0.157017,0.039368,-0.00983347,-0.112562,-0.244028,-0.0651399,0.134094,0.112644,0.000340341,-0.0397695,-0.0913247,0.018278,-0.114373,0.113193,0.0777944,-0.0592642,0.0134034,-0.0884234,-0.0243105,-0.0860797,0.0285383,0.060764,0.0101319,0.13943,0.0481414,-0.0537058,-0.0929504,-0.042258,-0.0628388,0.0510621,-0.0164388,0.153174,0.0849619,-0.00250601,0.0340074,0.0682147,-0.0815976,0.0722354,-0.123939,-0.119542,0.0216455,-0.135541,0.0877762,-0.00735108,-0.123347,-0.0264868,-0.0208223,-0.0989922,0.0346399,0.0713466,0.103289,-0.0290491,0.0213168,0.108095,-0.0514257,-0.0554561,0.0656091,0.0761911,-0.0850901,-0.0184963,-0.0307588,0.0122916,0.215546,-0.0940409,0.15309,-0.0757897,0.0404023,0.102569,0.0567992,-0.150941,0.160616,-0.0185292,0.00571967,-0.000467211,-0.071897,0.0362029,0.0661218,0.290063,-0.0786229,-0.216074,-0.101065,0.0140485,-0.0346876,0.115341,-0.142761,0.0295528,0.0312291,-0.0812085,0.121742,-0.0657839,0.0286066,-0.016527,0.0316986,0.101347,0.135473,-0.00975224,-0.143201,-0.0956922,
pain,0.0970755,0.100895,0.0676118,0.00420775,-0.0838494,-0.0679812,0.0209014,-0.0108285,-0.0585596,0.0924863,0.0414652,0.0352927,-0.0581331,0.0295569,-0.124126,-0.182591,-0.00704381,0.0700729,0.111982,0.0456652,-0.0741888,0.157302,-0.0958671,0.013505,0.0985679,0.102624,-0.0669257,0.0525227,0.173379,-0.0578338,0.129744,0.0448472,-0.0412471,-0.145337,-0.107354,0.178254,0.0541016,-0.0197012,-0.113835,0.00327895,-0.041902,-0.043414,0.0248451,0.103413,-0.0141165,0.0168261,0.0453548,-0.148072,0.128681,0.0287032,-0.0161217,-0.00536366,-0.0245081,0.0491555,0.0218138,-0.0921945,0.000387528,-0.129361,0.156054,0.095015,-0.058457,-0.0394448,0.0038715,0.0217098,0.0487642,0.112262,0.0316557,0.0964828,-0.0325881,0.0186807,-0.103986,0.0251467,0.0498804,0.100332,-0.0561281,0.085412,0.000577763,-0.0529901,-0.0263963,-0.132769,-0.0243539,0.023732,0.0488968,-0.245447,0.0788567,0.0458121,-0.0185269,0.0362105,-0.0283944,-0.0491605,-0.103733,-0.025485,0.108602,0.108401,0.0231313,-0.195242,0.119792,-8.61882e-05,0.127675,0.149625,-0.0294993,-0.0589513,-0.0912116,-0.0960905,-0.0225167,0.0366474,-0.0552892,0.159643,-0.101437,-0.0947681,-0.154606,0.190046,-0.157128,-0.0561215,0.0613522,-0.0511595,0.00725921,0.0301178,-0.0718483,0.0126611,0.224402,0.0411517,0.115149,-0.0458674,0.125706,-0.0913571,0.00618846,0.00708727,
ive,-0.0999965,-0.112168,-0.0617324,-0.0405766,0.0382254,-0.102592,0.0305252,0.0608609,-0.0835194,-0.0694227,0.102382,0.011969,-0.165257,0.0390048,-0.0412677,-0.112407,0.139205,0.156269,0.19631,0.0639516,0.0700773,0.0389966,0.0673738,-0.0271434,-0.0762233,0.0431574,-0.0229235,0.104954,0.0400491,-0.0211113,0.0529427,0.0212632,0.0210357,0.010092,0.0637501,-0.00538772,-0.00572978,0.105171,0.0210482,-0.0570885,0.105523,-0.0923221,0.0394165,0.0141848,-0.058964,0.128893,-0.0422854,0.188665,-0.10658,0.102416,-0.163961,-0.0082306,0.0366386,0.0720394,0.144895,-0.0738086,0.11106,0.148879,0.0142459,0.0395522,-0.131357,-0.0328608,0.0024975,0.0357313,-0.193467,0.0397025,-0.0250256,0.0101091,0.113647,-0.0474314,0.0783285,0.222259,0.0735103,-0.0545772,-0.0844321,-0.103042,0.139236,-0.0655812,0.0051809,-0.0668606,0.0676083,0.0217886,-0.109395,-0.116675,0.0197073,0.102951,-0.0798292,0.0197636,0.0548155,0.122982,-0.0896085,0.0602289,0.0339011,-0.0482848,-0.0426086,-0.145035,0.241892,0.0140106,0.051292,0.0020718,-0.0288118,0.0056703,0.107804,0.00496795,0.0343425,-0.101448,-0.0982608,0.119808,-0.00187067,0.0531439,0.175598,-0.0744943,0.107454,0.0998664,0.0498621,-0.0539409,-0.033907,0.0939706,-0.0938899,0.1147,0.025125,0.0781231,-0.0504621,0.0025668,0.0403317,-0.0459203,-0.0194573,0.20265,
still,0.0303956,-0.0177453,0.0289431,-0.0335707,0.0631541,-0.109833,-0.205819,-0.159018,-0.0842237,0.0963852,0.0860815,-0.040207,-0.0184344,-0.16464,-0.0126687,0.0216153,-0.0303535,0.149482,-0.00609444,-0.0727112,-0.08791,0.0686796,-0.102001,-0.137078,0.061974,0.152214,-0.00407437,-0.0532238,-0.00350061,-0.0203806,-0.13232,-0.014964,0.016435,0.0238299,-0.013774,-0.158981,0.040321,0.0264606,-0.0634516,-0.0278799,0.0588162,-0.0413099,-0.051793,0.104418,-0.0452101,-0.00224251,-0.0871608,0.105439,-0.11691,-0.0705883,0.0808855,-0.130315,-0.0669829,0.0460194,-0.0373176,-0.0885263,0.0381983,-0.0362441,-0.0377236,0.177361,-0.0987023,0.100795,0.0121128,-0.119754,0.0531619,0.0621343,0.0911651,0.0220437,0.0133335,0.0947298,-0.0516088,0.105229,-0.0165877,-0.130294,0.0811308,-0.0192357,0.0897805,-0.0502024,0.0413376,-0.0460109,0.11177,-0.0714304,-0.0532675,-0.00561772,-0.146143,0.0584258,-0.042545,0.0318477,0.183322,0.0698474,0.023819,0.246516,-0.0378842,-0.00597542,-0.0606776,0.130685,0.0376978,-0.0458456,0.0945044,0.0426034,0.0153884,0.111412,-0.0654332,0.105997,0.147764,0.103115,0.123287,-0.0828773,0.104988,0.041001,-0.0683137,0.0752912,-0.0186308,0.115956,-0.0327471,0.160112,0.0578684,0.0414316,0.0748112,-0.0115336,-0.100268,-0.131792,0.0183867,-0.168861,0.050348,-0.00903115,0.242495,-0.0653257,
dont,0.0460504,0.117291,-0.00815928,-0.0904142,-0.0170275,0.0842575,-0.039815,-0.087873,0.191978,-0.0376941,0.00871996,-0.159693,-0.0870676,0.0224729,0.0481514,-0.0392826,-0.0840954,0.0557728,0.124018,-0.131314,0.054338,0.0569552,0.00915153,-0.0965609,-0.118868,-0.0407249,-0.0228828,0.156955,-0.0401039,-0.0294247,0.0337018,0.08638,0.0228615,0.0808684,0.0484528,0.127622,-0.0928365,-0.0204832,0.0202199,0.144507,-0.109561,0.04834,0.0406448,0.110757,0.00148273,0.0743959,-0.0226026,0.0506903,0.0076906,-0.0814606,0.00247878,0.0753196,-0.0641487,0.0982134,0.100043,-0.123272,-0.153572,-0.0380344,0.0784769,-0.022227,-0.0540639,-0.0255753,0.143092,0.0441964,-0.0370286,0.000987732,0.0271835,-0.0637437,0.0725732,0.0949413,-0.0692338,0.171185,-0.100884,0.145045,0.0327529,0.0468024,-0.019944,-0.00262934,0.0524521,0.0747263,-0.0477916,0.141278,-0.112361,0.0212827,0.0293828,-0.111078,-0.0339006,-0.0927665,-0.052737,-0.0816108,0.0547117,0.0271944,0.065161,-0.0647123,-0.055562,0.0589986,0.0226096,0.0801774,-0.157229,-0.138457,-0.00709532,0.18123,-0.0167188,-0.031231,-0.0617524,0.209045,-0.106391,0.124203,0.0683935,0.0915041,-0.142503,0.0117481,-0.0911399,-0.240498,0.0442272,0.100738,0.0630516,-0.198329,-0.0640188,0.0301003,-0.178636,0.0778662,-0.0446719,0.0138241,0.116625,0.0594398,-0.0119863,-0.100293,
makes,0.0460908,-0.0265325,0.0579462,-0.0551931,0.0480229,-0.0383023,-0.0728308,0.0623043,0.0618692,-0.0378184,-0.117325,0.0294199,-0.177322,0.0223682,0.101689,0.0543422,0.0176233,-0.0338716,0.0938042,-0.00104117,-0.0765337,0.131621,0.0485221,0.0809931,0.0743626,0.0717319,-0.0109635,-0.0104781,-0.0148723,0.0528775,0.0993809,0.109798,0.0868289,-0.122042,0.0322347,0.00667073,-0.070873,0.0200516,-0.250475,-0.13399,0.0176907,-0.0574186,-0.0620743,-0.222071,-0.0591596,-0.0643437,0.0169124,-0.0589154,0.145074,-0.0126409,0.0628327,-0.0383285,-0.0685268,-0.0186063,0.00744124,0.117237,-0.0757035,-0.186995,-0.0441259,-0.109636,0.0960707,0.0566485,-0.0853457,0.0294141,0.00470619,0.0329752,0.0776206,0.0916688,0.0410673,0.0706787,0.0371989,0.0194294,-0.0838869,-0.038978,-0.0626194,-0.0761277,0.0210948,0.191377,-0.00882649,0.0924968,0.0667464,-0.0771719,-0.00138395,-0.0828493,-0.0968445,-0.0663255,0.022423,-0.032307,0.048337,0.0700061,0.0422095,-0.0469647,0.00817177,0.0815683,-0.0675028,-0.168469,0.0892479,-0.120495,0.173086,0.0318969,-0.0608972,0.0859144,-0.0859955,0.105942,0.167698,-0.0236053,-0.0102295,0.101293,0.14802,0.115671,-0.0486969,-0.276457,0.0516497,0.0480477,-0.0565153,-0.00109755,-0.0249846,-0.124301,0.100044,-0.182404,-0.0588946,-0.0701347,0.0645362,0.108941,0.0360208,0.0164884,0.146927,0.114441,
day,0.0207578,-0.0695471,0.0563633,-0.0206198,-0.026003,-0.0904694,0.0286952,-0.0366087,-0.00619642,-0.13327,0.119421,-0.15405,0.0754607,-0.0687503,0.0172082,0.0416039,0.148961,0.0749603,-0.0322206,-0.118804,0.126648,0.00962219,-0.0735449,-0.165123,-0.0995404,0.139677,-0.104482,-0.0401542,-0.004259,0.0957061,0.0704984,-0.190515,0.0810871,-0.0398964,-0.0796416,0.0277837,-0.151739,-0.0732585,-0.0195159,-0.0664683,0.0340255,-0.0941401,-0.233464,-0.104345,0.168842,-0.0567238,0.000268065,0.0653967,-0.00045256,-0.00141646,0.0567825,0.0233914,0.129255,-0.0520778,0.0295174,-0.0611118,0.0746491,0.0462869,-0.0706018,0.104039,-0.0503138,-0.15869,0.177526,-0.0334215,0.0798429,-0.127024,-0.170782,-0.0446574,0.1697,0.0642665,0.00648373,0.0679951,-0.00499644,-0.0974246,-0.0770842,0.150757,-0.103205,-0.00322214,0.0146759,0.0749249,-0.0463427,-0.0996221,-0.0543477,-0.0887842,-0.11567,0.096581,0.0710746,-0.0723814,0.104566,0.0916735,-0.113334,-0.108555,0.041886,0.127766,0.0338183,-0.00920041,-0.0641137,-0.194546,-0.121782,0.00342545,-0.0324778,0.0440169,-0.0510076,-0.0102918,0.0306,-0.0353001,0.0812797,0.0668041,0.0633723,0.0544205,-0.0954128,-0.168697,0.0305373,-0.0594237,-0.00537078,0.00245836,0.191631,0.0475955,-0.107134,-0.0681729,0.0146794,-0.0220765,-0.0028932,-0.0604795,0.0288178,-0.0563422,0.0519432,0.00733419,
taking,-0.0590466,0.176092,0.00631503,-0.117342,0.0966851,0.138132,0.0796068,0.0125266,0.0518587,0.010391,0.00425314,0.0106579,0.187902,-0.0540865,-0.0106009,0.0318659,-0.0229666,-0.00998906,0.0190076,0.0688227,0.0196606,0.0131164,0.0263736,0.0732093,-0.0871905,-0.0249537,-0.133733,-0.100566,-0.0298573,0.189239,-0.0952017,0.164368,0.0309736,-0.0552965,0.0323096,-0.120462,-0.032746,-0.0186747,0.088375,0.106139,-0.00530847,-0.0534383,0.00253508,0.0912649,-0.0294486,0.100586,-0.110778,0.0155709,-0.146044,0.117609,-0.0981778,-0.0248467,0.0234095,-0.055841,-0.0297832,-0.0994275,-0.117921,-0.0130706,-0.165905,0.0457796,0.129271,-0.0907456,0.260446,0.0228856,-0.189583,0.00741921,0.0369908,-0.00390122,-0.000998141,-0.0821209,-0.0248148,0.0810096,-0.105271,0.0211298,-0.0911311,0.0071431,0.0133693,0.145466,-0.0272311,-0.169074,0.140214,0.079334,-0.0329632,0.0553165,-0.115018,0.089354,0.0597124,0.0454798,0.0992332,-0.115751,-0.0262726,-0.0259735,0.139131,0.0628974,-0.147284,0.0386092,-0.181717,0.054815,0.0399106,0.035771,0.0359582,0.0669149,-0.0171555,0.0463791,-0.0408277,0.0142849,0.0521256,0.0358917,0.0544238,-0.0732567,-0.0758783,-0.082848,0.264856,0.0930316,-0.038435,0.0206951,-0.0590105,0.0523277,0.0448164,0.00124504,0.212808,0.0150188,0.0752875,-0.0107568,0.111909,-0.069131,-0.0104008,0.00109491,
get,0.122025,-0.0178704,-0.0756776,0.0920088,-0.108616,0.0126496,-0.0668769,0.034609,0.00990365,0.127638,-0.0945034,0.123062,0.0725206,-0.0100504,-0.0597561,-0.0266622,-0.0338912,0.0924544,0.00383114,0.0411827,-0.103581,-0.108716,0.0940171,-0.0378992,0.0340979,0.0300277,-0.0626267,0.0829244,0.132261,-0.0112789,0.170306,0.0290479,0.0927925,0.167544,-0.0241847,0.0348429,0.0282806,-0.0248659,0.203433,-0.000865122,0.011866,-0.0508051,-0.131888,0.0478735,-0.0506805,0.00970915,-0.059365,0.195336,-0.0702355,-0.0633016,0.296527,-0.0397639,-0.0655434,-0.047581,0.0707645,-0.0419366,0.0409077,0.0298449,-0.113542,0.113876,0.00225551,0.0283404,0.0271149,0.0598512,0.0282489,-0.0235344,-0.0895622,-0.0530578,0.0342528,0.00601194,-0.0218088,0.0550177,-0.0283558,-0.0525684,0.0873935,0.0079454,0.138797,0.000681316,0.0861765,0.0989476,0.0517842,0.0996921,0.0319078,-0.18105,0.204672,-0.119249,0.133097,-0.0732549,0.167503,-0.00239333,0.114835,-0.035893,-0.0489162,-0.0178166,-0.0214164,0.0218055,0.0391743,0.0456236,-0.0551976,0.0048412,0.094926,0.0268879,-0.102977,-0.116267,0.00504932,-0.0190228,0.0499324,0.0299653,0.0440339,0.0393655,-0.1419,0.0136899,0.144381,0.0402495,0.195858,-0.0996456,-0.165416,0.0793255,0.103909,-0.0549607,0.0428465,0.00222799,-0.100216,0.0939336,0.0522113,-0.234782,-0.00558349,-0.0595727,
tramadol,-0.0195004,0.119428,-0.0660184,-0.0557232,0.00774885,-0.0132118,-0.0244987,-0.142237,0.018103,-0.0303279,-0.0827287,0.0507136,0.0809792,0.0105701,-0.0196879,0.0732737,0.145185,0.0286212,0.138967,-0.0741526,0.0433117,0.162199,-0.0805842,-0.0300063,-0.00657095,0.0256424,-0.0396345,-0.107223,0.00756794,0.0971937,-0.0583385,0.101726,0.0373652,-0.0401146,0.0364111,-0.00244259,-0.111287,0.121226,0.107926,0.00260167,-0.0355532,0.0166281,0.0900789,0.016462,0.0232551,0.0174476,-0.112873,0.154482,0.031504,-0.00211132,0.142105,0.0149726,0.16525,0.128607,-0.0214286,-0.0690049,-0.0227562,-0.023653,-0.124425,-0.0252598,-0.000240051,-0.18774,-0.0819288,0.0303068,0.0674537,0.119012,-0.1141,0.0801154,-0.00131098,0.0747134,0.133296,-0.0128844,0.0850591,-0.00559831,0.0272311,0.199666,-0.00346323,0.113986,0.0520139,-0.043183,-0.0142275,-0.0993928,0.156775,0.0661296,0.0812879,0.0201055,-0.0237895,0.00574426,0.131853,0.0846863,0.231472,-0.00797762,0.05082,-0.0769707,-0.0883806,-0.128852,0.0875844,0.0939418,0.0158166,0.0228248,-0.058396,0.0306006,0.0937313,-0.0742477,0.0478218,0.268082,-0.0754018,-0.0235883,0.058437,-0.112716,-0.0217262,0.0572164,-0.174049,-0.00309135,-0.0170166,0.0057273,0.0563868,-0.0432065,0.0845741,-0.183128,-0.00241606,0.135466,-0.172188,0.0481891,-0.155705,-0.0981994,0.0117035,0.10794,
night,-0.0440528,-0.131726,-0.146622,-0.128543,-0.0884216,-0.15726,0.0164441,-0.139576,-0.000560931,0.0856137,0.161715,0.127866,-0.0537376,0.0724945,-0.0948614,-0.0101147,0.0570472,-0.0111663,0.163816,0.038097,0.0490507,-0.00401692,-0.0742002,0.0781897,0.0337866,-0.0300164,-0.000200549,0.0527579,0.0222781,-0.0798575,-0.0855005,0.0196369,0.0871414,-0.19443,0.0250657,-0.014383,-0.0851207,0.0442786,0.040168,-0.0720109,-0.0720235,0.110209,0.145098,-0.00462667,-0.0162715,0.0644446,-0.132134,-0.0713252,0.18129,-0.00847492,-0.141854,0.0023257,-0.0514499,0.0681867,-0.0529183,-0.0827851,0.147337,0.0107749,-0.0529812,0.0113574,-0.0720458,-0.0644149,0.0349114,0.0596358,-0.10833,0.0433016,-0.00125591,0.0461751,0.0988019,-0.132352,0.065707,0.0414915,-0.0931229,-0.00648503,-0.137762,-0.147535,-0.131362,0.0128116,-0.141599,-0.134738,0.0482761,0.027959,0.0250389,0.0459234,0.174904,0.0136803,-0.125102,-0.0219754,0.0415233,-0.0767179,-0.0570823,0.105097,0.10578,0.164212,0.117863,0.141994,-0.112443,-0.0864932,0.0940854,-0.0121614,0.0552437,0.109255,-0.110804,-0.0789259,-0.00342329,-0.0642541,-0.00349849,-0.0275289,-0.161746,0.0132528,0.00940241,0.088038,-0.0531344,0.030499,0.107457,0.110117,0.124974,-0.0608313,-0.0576706,-0.0378026,-0.110101,0.11483,-0.0232289,0.0302178,0.0184135,0.192012,-0.0547057,0.0225646,
morphine,-0.0817731,0.133275,-0.00767079,-0.0435801,0.0728965,-0.0949445,-0.259552,0.0548158,0.13245,-0.0118121,-0.140984,0.160972,-0.121688,0.172359,-0.094576,-0.00917073,-0.0278629,0.0639629,-0.111255,0.0525752,0.0991558,-0.0212536,-0.0786956,-0.0144141,0.0111947,-0.0251088,0.0642659,-0.0322417,-0.0282827,-0.132887,-0.0991119,0.0248712,0.120374,-0.0327166,0.0921068,-0.0441944,0.0258356,-0.115967,-0.0669537,-0.00814402,0.0192225,-0.0971812,-0.106872,-0.00433914,-0.189058,-0.050921,-0.153583,-0.122392,0.0342186,0.0741144,0.0821111,0.0815024,-0.0833489,0.0429035,-0.0224469,-0.0256745,0.0474979,0.176423,-0.127062,0.0178667,-0.161981,-0.0432416,-0.0162678,-0.133346,0.00468085,0.0418043,-0.0145734,-0.0364593,0.0117538,0.0116162,-0.1079,-0.0325583,-0.104034,-0.0420506,0.0263324,0.0658171,0.0206063,-0.0215545,-0.0568793,0.0230875,0.080784,-0.197997,0.0710702,-0.197088,0.0906346,0.183537,0.089349,0.132521,-0.0531565,-0.010776,-0.0940553,-0.0450033,0.0669884,-0.0760597,0.0302159,0.137448,-0.0486475,0.0554081,0.101946,-0.105063,0.0629172,0.0883932,0.134138,0.0527438,-0.0424391,0.0155943,0.14941,0.0157919,-0.00580211,-0.110118,0.0370731,-0.0969734,0.122313,-0.1251,0.0680383,-0.0262071,0.0245186,0.117876,-0.000430422,-0.0496739,-0.100644,-0.0224186,0.000534954,-0.0051798,0.0352751,-0.0509609,-0.0987997,0.0888705,
valium,-0.0445786,0.0079588,-0.0566211,-0.0509774,-0.179752,-0.0685687,-0.101245,-0.0739757,0.0996639,-0.0921313,-0.0832499,-0.00699092,-0.0285306,-0.045999,0.00703169,-0.0322036,-0.00350188,0.10537,-0.127366,0.0757326,-0.00737922,-0.147233,0.0546611,0.0680012,0.0506107,0.0620722,-0.0541279,0.0443695,0.191687,-0.00740318,0.12624,0.0146322,0.00892512,-0.0817688,-0.104104,0.0367507,-0.0200573,0.159279,-0.0441257,0.044193,-0.0628765,0.0957003,0.2273,0.0334423,0.02921,0.189719,0.127696,-0.0287016,-0.0280177,-0.0186156,0.0721062,0.0311096,-0.0638927,-0.0379449,0.0373654,-0.0489508,-0.0470523,-0.0259836,-0.0553958,-0.0160897,0.0127079,-0.141251,0.0114113,0.0271136,-0.133146,0.113771,0.0106748,-0.0165876,-0.0355627,0.0290755,-0.0686646,0.0851116,0.0832635,-0.0298825,0.131401,0.0756719,-0.0946498,-0.200542,-0.04942,0.0330598,0.0488526,-0.144255,0.0208804,-0.0225925,0.00736977,-0.0142787,-0.14891,0.0994458,-0.127762,-0.0805786,-0.0703162,-0.0780458,-0.0345958,-0.0604944,0.121601,0.0204781,-0.00238416,-0.0463773,-0.0526217,0.0180062,0.0466313,0.118632,-0.0180979,0.271576,0.115801,0.118486,0.123864,0.0590198,-0.00559873,0.0268076,-0.139231,0.0564447,0.115618,-0.0399622,-0.00799971,0.0484558,-0.118665,0.052673,-0.118915,-0.0647542,0.231494,-0.0974881,0.0452649,-0.00404657,0.0845223,0.00594739,-0.0834944,0.186868,
even,0.117617,0.101106,-0.113587,-0.00508329,0.188308,0.0557127,-0.0735842,0.0344003,-0.112059,-0.064552,-0.0320504,-0.111577,-0.0802008,0.140513,0.14798,0.0392227,-0.0547843,0.100175,-0.0393137,-0.00519055,0.00401274,0.0284,-0.180611,0.210393,-0.163393,-0.0609072,-0.0619903,0.0811854,0.0577608,0.00859404,0.119092,-0.0893586,0.0171356,-0.132181,-0.000405928,-0.0581815,0.121612,0.0305412,0.0561094,0.0875437,-0.235441,0.0451055,-0.160362,0.168223,-0.0107029,-0.0188856,0.065835,0.0582575,0.124655,0.0633553,0.117814,0.00045841,0.122721,0.119427,0.0588836,0.18001,-0.0763158,0.0243265,-0.0583973,0.0870836,-0.0199065,-0.0626703,-0.00757845,0.0308959,0.0117945,0.0086378,0.0423735,0.0655503,0.0133935,-0.214397,0.0047745,0.134236,-0.101162,0.0481612,0.0180592,0.0146123,-0.0834744,-0.120427,-0.0504184,-0.0241967,-0.0339954,0.094258,-0.104442,0.0939843,0.00050411,-0.0548565,-0.0529865,-0.0325177,0.0182272,0.00246882,-0.0670469,0.0254605,-0.137248,0.000664467,0.143877,-0.0852782,0.12651,0.0870404,-0.0364845,-0.0425001,-0.023196,-0.243686,0.0230889,0.0748116,0.0198301,0.0840963,0.0746334,-0.0510186,-0.0504341,0.0281291,-0.00500508,-0.0723248,-0.0455232,0.0327678,0.0884556,0.0549923,-0.0276935,0.00955844,0.0274251,-0.0159751,0.0592202,-0.100136,-0.0194447,-0.129546,0.128021,0.0926612,-0.0533862,0.0453224,
shit,0.194061,0.080709,-0.00600309,0.0311423,0.195976,-0.00715283,-0.00322839,-0.0407523,-0.0293523,0.077114,-0.0420047,0.0648039,0.0483865,0.0812053,-0.00794249,0.0971565,0.0917025,0.0703768,-0.0910134,0.00875691,0.135049,0.0564093,0.0657912,0.100572,0.00166938,-0.0805985,-0.11439,-0.0853518,0.0404471,-0.0501133,0.0194235,0.0812318,-0.0648908,0.0449364,-0.0435021,0.0726061,0.0428119,0.0319552,-0.0459691,0.0539638,0.140778,-0.0196918,0.08789,-0.0123895,0.0562009,0.0778619,-0.132226,0.00787676,-0.0115736,0.03573,0.188494,-0.0868738,-0.0347855,-0.148439,0.0487188,0.048138,-0.138667,-0.0890642,0.149887,-0.0534667,-0.0740557,-0.0605069,0.040358,0.125462,0.0203489,-0.0977947,-0.0812625,-0.00501606,0.0492709,0.0540903,0.0842195,0.138835,0.0183638,-0.123445,-0.0605005,0.0497839,-0.0390752,0.0985102,0.161243,0.089325,-0.0130488,-0.0100982,0.110344,0.0650084,0.082377,-0.0840788,-0.16304,0.11234,0.0396944,-0.0341298,-0.0387921,0.138381,0.140127,-0.114374,0.104949,0.0462277,0.0428538,0.0515946,-0.00922694,-0.010469,0.11677,0.172064,-0.10019,0.110801,0.0360788,-0.052987,-0.0424804,0.053979,-0.0867037,-0.0714696,0.0366034,-0.067134,-0.00554979,0.0363767,-0.104866,0.0931547,0.100088,-0.078516,-0.0659525,0.16143,-0.117721,0.209782,0.187704,-0.166403,-0.0403074,0.0890689,-0.03537,0.096646,
